sim_num,parent,fitness,seed,gravity,generation,Sensor,Body (Sphere),Joint,Neuron,Wire,morpho_comp,cogni_comp,total_comp
54,4,30.3596,9,-4,99,11,19,13,9,12,19,32,51
57,57,65.0298,9,-4,99,8,21,12,14,11,21,33,54
55,29,133.859,9,-4,99,8,24,8,17,15,24,40,64
56,14,0.0,9,-4,99,5,15,15,16,10,15,31,46
58,47,19.0926,9,-4,99,10,23,10,18,18,23,46,69
59,55,220.895,9,-4,99,14,19,11,17,8,19,39,58
9,31,62.2517,9,-7,99,10,21,13,17,10,21,37,58
0,20,10.0336,9,-7,99,11,21,12,17,9,21,37,58
3,20,85.8739,9,-7,99,11,22,11,20,10,22,41,63
12,40,61.7959,9,-7,99,12,21,16,17,13,21,42,63
15,17,44.0022,9,-7,99,10,25,20,13,13,25,36,61
6,41,6.24236,9,-7,99,10,25,16,18,14,25,42,67
10,31,141.766,9,-7,99,11,19,14,16,7,19,34,53
1,20,96.0931,9,-7,99,11,23,13,16,10,23,37,60
4,41,47.9112,9,-7,99,12,26,18,16,14,26,42,68
13,40,6.13936,9,-7,99,10,24,17,17,12,24,39,63
16,17,130.461,9,-7,99,9,24,16,14,16,24,39,63
7,41,38.0055,9,-7,99,13,23,15,16,12,23,41,64
11,31,113.512,9,-7,99,12,21,12,18,8,21,38,59
2,20,10.0394,9,-7,99,11,21,12,17,10,21,38,59
14,40,16.5437,9,-7,99,10,21,16,17,14,21,41,62
17,17,65.8953,9,-7,99,12,23,20,14,13,23,39,62
5,41,19.6868,9,-7,99,9,26,16,18,13,26,40,66
18,19,12.7233,9,-7,99,12,21,11,17,10,21,39,60
8,31,35.0683,9,-7,99,13,19,10,16,11,19,40,59
21,15,100.516,9,-7,99,7,29,16,15,12,29,34,63
24,23,0.0,9,-7,99,13,19,12,22,9,19,44,63
27,1,3.98292,9,-7,99,12,24,11,18,10,24,40,64
19,19,6.47698,9,-7,99,13,19,14,16,8,19,37,56
30,26,105.57,9,-7,99,10,21,18,11,15,21,36,57
33,25,15.0391,9,-7,99,12,20,16,12,14,20,38,58
25,23,60.866,9,-7,99,12,23,11,19,10,23,41,64
22,15,33.0709,9,-7,99,8,33,13,14,11,33,33,66
28,1,50.349,9,-7,99,10,23,14,19,11,23,40,63
20,19,102.088,9,-7,99,15,21,14,16,8,21,39,60
31,26,0.0702946,9,-7,99,11,18,17,12,15,18,38,56
34,33,7.97456,9,-7,99,15,16,14,20,13,16,48,64
26,23,24.1335,9,-7,99,11,19,15,17,12,19,40,59
23,15,7.84037,9,-7,99,8,28,17,15,13,28,36,64
29,1,50.8867,9,-7,99,9,21,15,17,8,21,34,55
36,48,43.5253,9,-7,99,11,24,13,21,10,24,42,66
32,25,7.46656,9,-7,99,11,23,14,14,17,23,42,65
35,33,15.6912,9,-7,99,13,22,16,17,11,22,41,63
39,24,19.3397,9,-7,99,9,23,18,12,19,23,40,63
45,10,6.19736,9,-7,99,12,21,9,19,8,21,39,60
42,2,36.4684,9,-7,99,9,24,11,18,9,24,36,60
48,16,2.31971,9,-7,99,10,24,18,18,12,24,40,64
37,48,65.9623,9,-7,99,15,18,12,20,11,18,46,64
51,27,9.05372,9,-7,99,9,18,16,17,16,18,42,60
40,56,40.1363,9,-7,99,9,22,15,12,18,22,39,61
43,2,8.25546,9,-7,99,9,27,11,17,9,27,35,62
49,34,33.2358,9,-7,99,11,26,17,11,11,26,33,59
46,58,51.5628,9,-7,99,17,26,14,11,9,26,37,63
38,24,10.6453,9,-7,99,10,22,16,13,17,22,40,62
52,55,114.753,9,-7,99,11,20,18,12,18,20,41,61
41,56,2.70552,9,-7,99,9,21,15,16,15,21,40,61
44,10,77.0126,9,-7,99,10,22,10,18,7,22,35,57
50,30,7.46719,9,-7,99,13,24,12,17,11,24,41,65
54,9,12.6122,9,-7,99,10,22,10,19,8,22,37,59
53,6,43.1319,9,-7,99,13,17,13,18,10,17,41,58
47,58,13.5716,9,-7,99,11,23,16,12,10,23,33,56
57,53,31.0076,9,-7,99,14,24,16,13,9,24,36,60
55,14,26.8929,9,-7,99,16,19,10,20,14,19,50,69
58,43,35.5992,9,-7,99,17,21,18,18,16,21,51,72
56,21,57.7968,9,-7,99,15,20,12,17,13,20,45,65
59,42,63.2474,9,-7,99,14,23,20,13,14,23,41,64
0,44,19.8654,9,-10,99,9,29,11,15,13,29,37,66
9,15,3.04734,9,-10,99,10,25,10,8,10,25,28,53
6,10,20.6449,9,-10,99,7,25,15,10,15,25,32,57
3,44,11.324,9,-10,99,11,27,10,16,12,27,39,66
15,22,110.98,9,-10,99,15,27,8,11,9,27,35,62
12,3,17.3835,9,-10,99,7,28,17,11,16,28,34,62
10,15,0.0,9,-10,99,10,27,10,10,11,27,31,58
1,44,110.57,9,-10,99,8,27,10,16,13,27,37,64
13,3,1.85441,9,-10,99,7,30,15,12,14,30,33,63
7,10,79.2717,9,-10,99,7,27,14,12,16,27,35,62
4,10,63.2929,9,-10,99,8,25,18,11,14,25,33,58
16,22,83.8655,9,-10,99,14,28,10,8,12,28,34,62
11,15,1.16081,9,-10,99,12,27,11,9,9,27,30,57
2,44,72.7113,9,-10,99,9,26,10,14,11,26,34,60
8,15,0.390714,9,-10,99,9,26,10,11,8,26,28,54
17,22,0.442641,9,-10,99,13,26,10,7,11,26,31,57
14,3,93.957,9,-10,99,7,26,20,12,14,26,33,59
5,10,21.037,9,-10,99,8,26,19,10,14,26,32,58
24,29,0.295147,9,-10,99,7,23,16,11,16,23,34,57
21,54,49.4793,9,-10,99,9,25,16,12,17,25,38,63
18,4,23.5412,9,-10,99,8,25,20,10,13,25,31,56
30,46,55.4484,9,-10,99,11,26,9,14,12,26,37,63
27,42,34.8577,9,-10,99,7,24,17,9,14,24,30,54
33,33,14.5035,9,-10,99,13,25,13,8,12,25,33,58
22,54,116.847,9,-10,99,11,24,14,12,15,24,38,62
25,29,13.3275,9,-10,99,6,22,15,10,17,22,33,55
31,46,19.7078,9,-10,99,10,27,11,14,10,27,34,61
19,4,44.7051,9,-10,99,8,26,21,10,16,26,34,60
28,42,47.0632,9,-10,99,9,27,17,13,11,27,33,60
34,49,155.721,9,-10,99,10,27,19,9,12,27,31,58
23,54,51.2157,9,-10,99,11,26,16,12,18,26,41,67
26,29,23.692,9,-10,99,6,22,18,10,16,22,32,54
32,33,6.22758,9,-10,99,11,29,11,10,11,29,32,61
20,4,63.8486,9,-10,99,7,27,22,10,12,27,29,56
36,56,40.2874,9,-10,99,6,27,17,10,16,27,32,59
29,42,25.2352,9,-10,99,8,24,17,9,15,24,32,56
35,49,94.5296,9,-10,99,9,26,18,9,14,26,32,58
39,17,9.90824,9,-10,99,12,30,10,11,10,30,33,63
45,31,16.7391,9,-10,99,8,23,17,8,15,23,31,54
51,37,0.0,9,-10,99,10,27,18,10,14,27,34,61
42,13,33.2723,9,-10,99,14,24,17,14,13,24,41,65
37,56,83.5249,9,-10,99,6,26,20,10,16,26,32,58
46,16,0.388482,9,-10,99,10,26,13,10,10,26,30,56
48,27,22.9647,9,-10,99,9,23,17,11,13,23,33,56
40,43,84.267,9,-10,99,7,23,18,10,14,23,31,54
38,17,52.9343,9,-10,99,10,29,10,10,9,29,29,58
52,50,52.6735,9,-10,99,12,26,13,13,11,26,36,62
43,13,37.5801,9,-10,99,13,26,15,13,15,26,41,67
47,16,18.1137,9,-10,99,8,23,12,12,11,23,31,54
49,20,78.9788,9,-10,99,8,30,18,14,11,30,33,63
53,26,0.508182,9,-10,99,12,25,11,12,10,25,34,59
44,31,62.7695,9,-10,99,7,26,17,7,14,26,28,54
41,43,62.9019,9,-10,99,8,24,19,9,16,24,33,57
54,14,9.82125,9,-10,99,13,29,13,13,14,29,40,69
57,12,22.4171,9,-10,99,12,26,16,11,15,26,38,64
55,5,98.4389,9,-10,99,10,25,17,10,13,25,33,58
50,8,13.7113,9,-10,99,10,24,19,10,13,24,33,57
58,34,0.204791,9,-10,99,14,25,11,9,10,25,33,58
56,9,35.058,9,-10,99,11,25,18,11,12,25,34,59
59,59,112.775,9,-10,99,13,30,11,7,7,30,27,57
3,50,4.53316,9,-13,99,10,22,15,10,10,22,30,52
9,24,139.393,9,-13,99,12,21,18,10,17,21,39,60
6,49,146.411,9,-13,99,12,26,18,10,10,26,32,58
15,38,76.1704,9,-13,99,9,19,16,10,14,19,33,52
12,14,53.9337,9,-13,99,13,25,10,5,18,25,36,61
0,50,97.0021,9,-13,99,10,21,16,10,10,21,30,51
10,24,4.8241,9,-13,99,11,22,16,8,20,22,39,61
4,49,17.4875,9,-13,99,15,23,16,9,11,23,35,58
7,49,1.26457,9,-13,99,13,26,17,12,9,26,34,60
16,38,11.4735,9,-13,99,8,18,18,10,15,18,33,51
13,14,95.6421,9,-13,99,11,24,10,7,20,24,38,62
11,24,122.927,9,-13,99,11,23,17,9,18,23,38,61
8,24,90.9117,9,-13,99,10,19,19,11,19,19,40,59
5,49,41.4224,9,-13,99,13,23,17,9,10,23,32,55
1,50,101.399,9,-13,99,8,22,17,9,10,22,27,49
17,38,86.5393,9,-13,99,9,17,17,10,17,17,36,53
18,26,0.609027,9,-13,99,10,23,14,8,20,23,38,61
14,14,2.0304,9,-13,99,12,24,9,6,19,24,37,61
2,50,3.02923,9,-13,99,10,21,18,9,8,21,27,48
21,51,140.5,9,-13,99,12,23,13,6,10,23,28,51
24,6,44.9372,9,-13,99,12,12,13,16,14,12,42,54
19,26,145.248,9,-13,99,10,22,18,9,20,22,39,61
27,33,1.49981,9,-13,99,8,20,15,10,21,20,39,59
30,40,33.2365,9,-13,99,7,19,17,10,16,19,33,52
33,16,100.915,9,-13,99,10,25,14,5,15,25,30,55
22,51,91.6068,9,-13,99,11,21,15,5,10,21,26,47
25,6,112.274,9,-13,99,9,18,14,17,13,18,39,57
20,26,157.059,9,-13,99,11,23,17,10,18,23,39,62
31,40,33.4083,9,-13,99,7,18,19,8,17,18,32,50
28,33,88.5441,9,-13,99,9,19,13,10,19,19,38,57
34,21,123.418,9,-13,99,11,21,12,10,17,21,38,59
23,51,97.6411,9,-13,99,9,22,13,6,11,22,26,48
36,43,27.8815,9,-13,99,9,19,14,8,12,19,29,48
26,6,4.38426,9,-13,99,9,18,12,17,13,18,39,57
29,33,17.4817,9,-13,99,10,18,15,8,21,18,39,57
32,16,79.3452,9,-13,99,11,22,11,7,17,22,35,57
35,21,94.6188,9,-13,99,10,23,12,9,19,23,38,61
39,52,64.4475,9,-13,99,8,21,9,9,16,21,33,54
48,2,0.114196,9,-13,99,11,20,13,8,14,20,33,53
37,43,10.5877,9,-13,99,10,17,16,8,14,17,32,49
42,15,26.1597,9,-13,99,9,21,13,7,20,21,36,57
45,5,97.1433,9,-13,99,13,19,8,14,10,19,37,56
51,58,59.4053,9,-13,99,9,23,12,9,13,23,31,54
40,45,148.715,9,-13,99,11,18,13,10,16,18,37,55
49,31,81.39,9,-13,99,11,24,15,12,13,24,36,60
38,52,129.294,9,-13,99,5,24,10,8,17,24,30,54
43,15,13.4865,9,-13,99,11,23,10,9,18,23,38,61
46,28,49.6064,9,-13,99,10,25,14,8,15,25,33,58
52,57,27.4429,9,-13,99,9,29,12,7,10,29,26,55
41,45,21.871,9,-13,99,9,17,12,12,16,17,37,54
54,25,142.079,9,-13,99,10,23,16,8,16,23,34,57
50,41,124.097,9,-13,99,8,17,21,9,17,17,34,51
47,28,42.2631,9,-13,99,8,27,15,9,12,27,29,56
44,5,59.8321,9,-13,99,12,19,12,16,13,19,41,60
53,17,188.824,9,-13,99,9,22,12,7,19,22,35,57
57,22,213.251,9,-13,99,10,22,9,6,19,22,35,57
55,44,61.1551,9,-13,99,12,16,15,9,14,16,35,51
58,3,8.7991,9,-13,99,10,14,15,9,13,14,32,46
56,13,67.3317,9,-13,99,7,25,11,7,19,25,33,58
59,12,21.7465,9,-13,99,11,24,10,6,18,24,35,59
15,12,0.0,9,-16,99,8,21,19,9,8,21,25,46
0,7,94.4113,9,-16,99,14,26,14,7,9,26,30,56
3,7,21.3173,9,-16,99,12,27,13,7,9,27,28,55
9,43,111.975,9,-16,99,17,24,18,8,11,24,36,60
6,14,55.9407,9,-16,99,6,24,17,7,9,24,22,46
12,16,79.7969,9,-16,99,13,20,12,14,7,20,34,54
4,14,0.817825,9,-16,99,8,21,17,7,8,21,23,44
16,12,147.042,9,-16,99,7,23,19,7,6,23,20,43
1,7,41.5545,9,-16,99,11,26,12,7,10,26,28,54
10,43,65.1852,9,-16,99,17,25,16,9,8,25,34,59
7,14,149.79,9,-16,99,6,23,16,7,8,23,21,44
13,16,17.7011,9,-16,99,14,24,11,12,7,24,33,57
5,14,132.515,9,-16,99,6,21,17,7,10,21,23,44
2,7,15.907,9,-16,99,17,28,13,7,7,28,31,59
17,12,65.9906,9,-16,99,6,25,18,9,7,25,22,47
11,43,93.4557,9,-16,99,17,26,16,9,12,26,38,64
8,43,126.103,9,-16,99,15,25,16,8,12,25,35,60
14,16,95.343,9,-16,99,13,19,11,15,8,19,36,55
21,18,4.41665,9,-16,99,21,21,6,6,12,21,39,60
27,6,0.98538,9,-16,99,16,27,12,6,9,27,31,58
18,3,87.8228,9,-16,99,10,20,15,9,7,20,26,46
24,40,62.3231,9,-16,99,10,21,14,7,9,21,26,47
30,35,154.32,9,-16,99,16,26,10,6,9,26,31,57
33,4,21.9493,9,-16,99,13,31,11,8,9,31,30,61
22,18,41.4387,9,-16,99,18,24,7,6,15,24,39,63
19,3,1.50149,9,-16,99,12,21,14,9,8,21,29,50
28,6,50.9071,9,-16,99,17,27,11,6,8,27,31,58
25,40,229.766,9,-16,99,9,17,16,8,11,17,28,45
31,35,52.1559,9,-16,99,14,28,11,6,11,28,31,59
23,18,72.566,9,-16,99,19,23,7,6,11,23,36,59
34,45,16.143,9,-16,99,18,26,11,5,11,26,34,60
29,6,2.29626,9,-16,99,14,28,13,4,9,28,27,55
20,3,93.4136,9,-16,99,9,21,15,10,9,21,28,49
32,4,12.4622,9,-16,99,14,32,10,7,10,32,31,63
26,40,141.126,9,-16,99,9,18,15,7,8,18,24,42
36,51,50.1387,9,-16,99,17,24,12,4,9,24,30,54
45,24,0.18006,9,-16,99,21,25,16,8,10,25,39,64
39,0,114.834,9,-16,99,13,20,14,7,9,20,29,49
35,45,51.0478,9,-16,99,17,25,13,4,12,25,33,58
42,42,14.7691,9,-16,99,16,30,17,8,11,30,35,65
48,9,137.215,9,-16,99,9,18,14,7,7,18,23,41
37,51,73.8904,9,-16,99,17,27,12,4,8,27,29,56
40,47,119.085,9,-16,99,18,21,11,12,12,21,42,63
46,17,49.8403,9,-16,99,13,21,12,10,8,21,31,52
51,10,36.0368,9,-16,99,17,15,11,8,9,15,34,49
43,42,176.233,9,-16,99,17,25,16,7,11,25,35,60
49,5,35.8004,9,-16,99,17,25,14,9,9,25,35,60
38,0,34.4918,9,-16,99,11,19,16,8,8,19,27,46
52,2,2.60108,9,-16,99,14,18,16,10,7,18,31,49
41,47,40.4793,9,-16,99,18,22,10,14,11,22,43,65
47,17,96.8007,9,-16,99,12,22,14,9,6,22,27,49
44,24,10.0481,9,-16,99,18,26,15,6,10,26,34,60
50,1,0.960351,9,-16,99,9,25,12,8,9,25,26,51
57,48,0.179856,9,-16,99,9,22,16,6,9,22,24,46
53,38,15.7296,9,-16,99,19,20,8,11,9,20,39,59
54,36,6.13992,9,-16,99,18,22,13,6,14,22,38,60
58,41,0.853861,9,-16,99,8,20,15,7,8,20,23,43
55,15,86.5409,9,-16,99,13,18,12,13,7,18,33,51
59,32,158.621,9,-16,99,16,26,12,7,12,26,35,61
56,56,35.3955,9,-16,99,15,26,16,7,12,26,34,60
